NUMERO DOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
13669223;147149130;F-0324-1300157;02/03/2024;249;Mobile;9874;5
13652470;146967573;F-0324-0964690;02/03/2024;99;Mobile;9355;3
13401529;142791290;F-0324-1343494;04/03/2024;199;Mobile;6526;4
13701205;148026630;F-0324-1345188;04/03/2024;49;Mobile;10853;1
13655324;147021969;F-0324-1280163;02/03/2024;248,98;Fixe;9446;2
13653539;146969495;F-0324-0966744;02/03/2024;199;Mobile;9387;2
13664112;147138936;F-0324-0951497;02/03/2024;49;Mobile;9722;5
13665429;147141560;F-0324-0956503;02/03/2024;49;Mobile;9755;3
12726839;142431252;F-0324-0880541;04/03/2024;249;Fixe;4669;4
13672358;147255227;F-0324-0911430;03/03/2024;49;Mobile;9958;1
13672358;147255229;F-0324-0934305;03/03/2024;49;Mobile;9958;2
13653759;146969835;F-0224-1113306;02/02/2024;49;Mobile;9390;2
13653759;146969835;F-0324-0955806;02/03/2024;49;Mobile;9390;5
13596615;145888881;F-0324-1292943;02/03/2024;49;Mobile;8398;3
13603583;145917134;F-0324-1234194;03/03/2024;49;Mobile;8462;4
13674681;147342837;F-0224-0999300;03/02/2024;49;Mobile;10038;1
13674681;147342837;F-0324-0945805;03/03/2024;49;Mobile;10038;2
13664894;147140398;F-0224-1119059;02/02/2024;49;Mobile;9747;2
13664894;147140398;F-0324-0958392;02/03/2024;49;Mobile;9747;5
13670623;147151654;F-0324-0958411;02/03/2024;99;Mobile;9912;3
13671754;147254128;F-0224-1029505;03/02/2024;49;Mobile;9950;4
13671754;147254128;F-0324-0916083;03/03/2024;49;Mobile;9950;1
13667340;147145369;F-0224-1107865;02/02/2024;49;Mobile;9820;2
13667340;147145369;F-0324-0959985;02/03/2024;49;Mobile;9820;2
13672358;147255231;F-0324-0929203;03/03/2024;49;Mobile;9958;5
13672358;147255228;F-0324-0926321;03/03/2024;49;Mobile;9958;3
13679090;147435788;F-0324-0942843;03/03/2024;99;Mobile;10171;4
7766238;139800847;F-0324-0825350;04/03/2024;49;Mobile;988;1
13671549;147253770;F-0324-0919392;03/03/2024;49;Mobile;9941;2
13670500;147151410;F-0224-1143285;02/02/2024;49;Mobile;9906;2
13670500;147151410;F-0324-0959019;02/03/2024;49;Mobile;9906;5
13661634;147134156;F-0224-1111270;02/02/2024;49;Mobile;9655;3
13661634;147134156;F-0324-0960762;02/03/2024;49;Mobile;9655;4
13681716;147520772;F-0324-0934993;03/03/2024;49;Mobile;10261;1
13683515;147604069;F-0224-1008915;03/02/2024;49;Mobile;10325;2
13683515;147604069;F-0324-0908457;03/03/2024;49;Mobile;10325;2
13437838;143208961;F-0324-0961410;02/03/2024;49;Mobile;6788;5
13678052;147433997;F-0324-0930406;03/03/2024;49;Mobile;10141;3
13667942;147146845;F-0224-1114081;02/02/2024;109,13;Mobile;9835;4
13667942;147146845;F-0324-1305458;02/03/2024;199;Mobile;9835;1
12361944;142073039;F-0324-1217391;03/03/2024;186,75;Fixe;4128;2
10809888;145923530;F-0324-0812097;04/03/2024;199;Mobile;2410;2
13486080;144046149;F-0324-1246549;01/03/2024;99;Mobile;7112;5
13656074;147023383;F-0324-1297056;02/03/2024;249;Mobile;9473;3
10694990;98576192;F-0324-1228125;03/03/2024;199;Mobile;2324;4
13049595;136366037;F-0324-1205903;03/03/2024;49;Mobile;5384;1
13530664;144669486;F-0324-1221314;03/03/2024;49;Mobile;7641;2
13569930;145438651;F-0324-1244637;01/03/2024;248,98;Fixe;8125;2
10684493;109905478;F-0324-1304687;02/03/2024;69;Mobile;2311;5
11693888;133217649;F-0324-1261188;01/03/2024;269;Mobile;3239;3
12781337;139698947;F-0324-1294410;02/03/2024;99;Mobile;4784;4
13587503;145699854;F-0324-1283342;02/03/2024;49;Mobile;8303;1
13385357;142586322;F-0324-1226983;03/03/2024;49;Mobile;6462;2
10710453;142928286;F-0324-1319224;04/03/2024;49;Mobile;2337;2
13674137;147341778;F-0324-1210791;03/03/2024;249;Mobile;10015;5
13660267;147071028;F-0224-1148545;02/02/2024;141,23;Mobile;9595;3
13660267;147071028;F-0324-1300149;02/03/2024;199;Mobile;9595;4
13426068;143112541;F-0324-1271742;01/03/2024;99;Mobile;6702;1
13412058;148247956;F-0324-1244529;01/03/2024;49;Mobile;6595;2
13650902;146964386;F-0324-1236757;01/03/2024;199;Mobile;9307;2
13577852;145519872;F-0324-1273845;01/03/2024;49;Mobile;8210;5
13495758;144149467;F-0324-1253044;01/03/2024;199;Mobile;7229;3
13693209;147850288;F-0324-1326832;04/03/2024;249;Mobile;10645;4
13519906;144495072;F-0324-1281444;02/03/2024;49;Mobile;7524;1
13660267;147071027;F-0324-1282552;02/03/2024;199;Mobile;9595;2
11915510;116359735;F-0324-1333747;04/03/2024;49;Mobile;3501;2
13489545;144078401;F-0324-1264835;01/03/2024;49;Mobile;7152;5
13496875;144151697;F-0324-1252838;01/03/2024;99;Mobile;7252;3
13631356;146751612;F-0324-1330700;04/03/2024;199;Mobile;8775;4
11480877;148248745;F-0324-1241531;01/03/2024;69;Mobile;3006;1
11480877;139696283;F-0923-1380403;01/09/2023;49;Mobile;3006;2
13657893;147066909;F-0224-1146525;02/02/2024;176,71;Mobile;9536;2
13657893;147066909;F-0324-1297765;02/03/2024;249;Mobile;9536;5
10929475;147606824;F-0324-1279470;02/03/2024;49;Mobile;2513;3
13637354;146788932;F-0224-1077758;01/02/2024;240,97;Mobile;8923;4
13637354;146788932;F-0324-1241548;01/03/2024;249;Mobile;8923;1
13134581;138509896;F-0324-1274118;01/03/2024;49;Mobile;5595;2
13405431;142919936;F-0324-1326493;04/03/2024;49;Mobile;6554;2
12614711;138396190;F-0324-1211352;03/03/2024;49;Mobile;4496;5
10732576;97970298;F-0324-1238573;01/03/2024;99;Mobile;2354;3
12602461;129087238;F-0324-1206180;03/03/2024;49;Mobile;4477;4
13576926;145518157;F-0324-1272343;01/03/2024;49;Mobile;8195;1
12577159;144067991;F-0324-1254206;01/03/2024;124;Mobile;4441;2
13426790;143113810;F-0324-1237741;01/03/2024;49;Mobile;6711;2
13699513;148023086;F-0324-1325985;04/03/2024;49;Mobile;10808;5
13688067;147692978;F-0224-0996516;03/02/2024;49;Mobile;10464;3
13688067;147692978;F-0324-0934665;03/03/2024;49;Mobile;10464;4
13603736;145917390;F-0324-1204993;03/03/2024;49;Mobile;8467;1
13353582;142076117;F-0324-1245931;01/03/2024;248,98;Fixe;6289;2
13444657;143428709;F-0324-1298640;02/03/2024;49;Mobile;6831;2
13438674;147694718;F-0324-1276755;02/03/2024;248,98;Fixe;6797;5
13542136;144907656;F-0324-1216985;03/03/2024;46;Mobile;7789;3
13662546;147136043;F-0224-1105157;02/02/2024;49;Mobile;9676;4
13662546;147136043;F-0324-0967500;02/03/2024;49;Mobile;9676;1
13685675;147608492;F-0224-1005518;03/02/2024;49;Mobile;10405;2
13685675;147608492;F-0324-0934652;03/03/2024;49;Mobile;10405;2
13247097;140394578;F-0324-0935077;03/03/2024;49;Mobile;5894;5
11458817;142930199;F-0324-1215531;03/03/2024;99;Mobile;2980;3
11389046;107026667;F-0324-1285799;02/03/2024;99;Mobile;2916;4
12328116;148026947;F-0324-1266998;01/03/2024;99;Mobile;4070;1
13599886;145895094;F-0324-1297474;02/03/2024;49;Mobile;8429;2
13089344;137468250;F-0324-0969860;02/03/2024;84;Mobile;5478;2
8095667;143116901;F-0324-0815985;04/03/2024;49;Mobile;1044;5
11603651;126997278;F-0324-0847485;04/03/2024;349;Fixe;3131;3
8956047;143527975;F-0224-0906335;04/02/2024;49;Mobile;1176;4
8956047;143527975;F-0324-0835346;04/03/2024;49;Mobile;1176;1
13653273;146969022;F-0224-1138004;02/02/2024;49;Mobile;9377;2
13653273;146969022;F-0324-0967339;02/03/2024;49;Mobile;9377;2
13673413;147257011;F-0324-0927894;03/03/2024;49;Mobile;9993;5
13667523;147145777;F-0324-0960181;02/03/2024;199;Mobile;9827;3
13290775;148250110;F-0224-1421362;02/02/2024;99;Mobile;6025;4
13290775;148250110;F-0324-0965515;02/03/2024;99;Mobile;6025;1
6154508;139419641;F-0324-0850958;04/03/2024;49;Mobile;689;2
13682686;147602624;F-0324-0916133;03/03/2024;49;Mobile;10296;2
13671224;147253100;F-0224-1000393;03/02/2024;49;Mobile;9932;5
13671224;147253100;F-0324-0942831;03/03/2024;49;Mobile;9932;3
13677907;147433727;F-0324-0919419;03/03/2024;149;Mobile;10134;4
11026598;146963354;F-0324-0956198;02/03/2024;49;Mobile;2579;1
13671358;147253359;F-0324-0934971;03/03/2024;49;Mobile;9934;2
4866118;121562875;F-0224-0975765;04/02/2024;249;Fixe;348;2
4866118;121562875;F-0324-0826015;04/03/2024;249;Fixe;348;5
13310150;148258001;F-0324-0922403;03/03/2024;49;Mobile;6092;3
13310150;148258001;F-0224-1359039;03/02/2024;96;Mobile;6092;4
6628846;114899717;F-0324-0901522;04/03/2024;199;Mobile;766;1
11474025;143531916;F-0224-0890075;04/02/2024;49;Mobile;2995;2
11474025;143531916;F-0324-0883311;04/03/2024;49;Mobile;2995;2
12090582;144977885;F-0324-0891501;04/03/2024;249;Fixe;3747;5
6441537;129191031;F-0324-0841359;04/03/2024;249;Fixe;737;3
7211053;101924714;F-0324-0804384;04/03/2024;240;Mobile;900;4
13579591;145603083;F-0324-0285282;01/03/2024;49;Mobile;8226;1
13688838;147694352;F-0324-0912467;03/03/2024;49;Mobile;10503;2
13676286;147345781;F-0224-1005402;03/02/2024;49;Mobile;10086;2
13676286;147345781;F-0324-0908991;03/03/2024;49;Mobile;10086;5
13689878;147696176;F-0324-0913067;03/03/2024;49;Mobile;10544;3
11124532;103207274;F-0324-0349020;01/03/2024;99;Mobile;2671;4
13651967;146966701;F-0224-1119997;02/02/2024;99;Mobile;9333;1
13651967;146966701;F-0324-0964686;02/03/2024;99;Mobile;9333;2
13655168;147021637;F-0224-1147017;02/02/2024;49;Mobile;9440;2
13655168;147021637;F-0324-0958969;02/03/2024;49;Mobile;9440;5
6912393;110658067;F-0324-0861046;04/03/2024;199;Mobile;872;3
10981932;146927365;F-0324-0940998;03/03/2024;49;Mobile;2546;4
5855840;144307004;F-0324-0835480;04/03/2024;199;Mobile;598;1
7860595;144840919;F-0324-0893876;04/03/2024;49;Mobile;1007;2
13682659;147602582;F-0224-1002415;03/02/2024;49;Mobile;10294;2
13682659;147602582;F-0324-0909516;03/03/2024;49;Mobile;10294;5
12864660;133947789;F-0324-0921400;03/03/2024;149,01;Fixe;4964;3
11793997;113811996;F-0324-0943621;03/03/2024;74;Mobile;3357;4
13670565;147151548;F-0324-0981104;02/03/2024;49;Mobile;9909;1
13669528;147149688;F-0324-0989521;02/03/2024;49;Mobile;9888;2
13652019;147024237;F-0224-1119021;02/02/2024;49;Mobile;9336;2
13652019;147024237;F-0324-0959380;02/03/2024;49;Mobile;9336;5
13472780;143836368;F-0324-1372129;04/03/2024;248,98;Fixe;7027;3
13585293;145695463;F-0324-0984690;02/03/2024;148,99;Fixe;8278;4
12367445;132294274;F-0324-0892153;04/03/2024;249;Fixe;4131;1
3839369;143114988;F-0224-0973854;04/02/2024;49;Mobile;119;2
3839369;143114988;F-0324-0857786;04/03/2024;49;Mobile;119;2
11041835;145364709;F-0324-0895825;04/03/2024;49;Mobile;2594;5
13696548;147937025;F-0324-1444818;04/03/2024;148,99;Fixe;10732;3
13473322;143837381;F-0324-1370120;04/03/2024;49;Mobile;7031;4
13262762;140749778;F-0324-1446672;04/03/2024;148,99;Fixe;5940;1
13476219;143843036;F-0324-1371061;04/03/2024;249;Fixe;7053;2
7154683;146880479;F-0324-1434587;04/03/2024;49;Mobile;893;2
13553102;145078171;F-0224-0818982;04/02/2024;49;Mobile;7915;5
13553102;145078171;F-0324-1384638;04/03/2024;49;Mobile;7915;3
13553102;145078244;F-0224-0840057;04/02/2024;49;Mobile;7915;4
13553102;145078244;F-0324-1385920;04/03/2024;49;Mobile;7915;1
13700213;148024690;F-0324-1379775;04/03/2024;249;Mobile;10825;2
12869415;134016750;F-0224-1359622;03/02/2024;69;Mobile;4971;2
12869415;134016750;F-0324-0932503;03/03/2024;69;Mobile;4971;5
6643043;141946585;F-0324-1421488;04/03/2024;199;Mobile;771;3
12660836;142459109;F-0324-1500480;04/03/2024;231,83;Mobile;4564;4
7414489;147067229;F-0224-1194344;04/02/2024;99;Mobile;929;1
7414489;147067229;F-0324-1404185;04/03/2024;99;Mobile;929;2
12351251;122717857;F-0324-1497552;02/03/2024;157,24;Mobile;4111;2
13183752;141221534;F-0324-0139558;03/03/2024;99;Mobile;5731;5
13373079;142428813;F-0324-0657994;02/03/2024;199;Mobile;6413;3
10740333;98131559;F-0224-0542911;02/02/2024;4;Mobile;2362;4
10740333;98131559;F-0324-0723988;02/03/2024;49;Mobile;2362;1
13001133;135695023;F-0324-1231363;03/03/2024;49;Mobile;5263;2
13700990;148026139;F-0324-1314899;04/03/2024;99;Mobile;10846;2
13046817;138020546;F-0324-0144194;03/03/2024;249;Mobile;5375;5
11631159;121553087;F-0324-0791210;04/03/2024;149;Mobile;3167;3
11631159;121553087;F-0224-0834011;04/02/2024;149;Mobile;3167;4
11897437;116057702;F-0324-0747496;04/03/2024;240;Mobile;3471;1
13436874;143207201;F-0324-0687099;02/03/2024;199;Mobile;6782;2
11109746;134330052;F-0324-0757809;04/03/2024;49;Mobile;2658;2
12847910;133614611;F-0324-1302922;02/03/2024;49;Mobile;4924;5
13372739;142367646;F-0324-1303331;02/03/2024;49;Mobile;6410;3
12114035;119060708;F-0324-1289499;02/03/2024;49;Mobile;3775;4
13058784;144152799;F-0324-1317191;04/03/2024;49;Mobile;5403;1
13521432;144511025;F-0324-1300434;02/03/2024;124,5;Mobile;7540;2
13579345;145602668;F-0324-1260745;01/03/2024;49;Mobile;8225;2
13645222;146882816;F-0324-1239048;01/03/2024;249;Mobile;9148;5
12724562;131288015;F-0324-1302824;02/03/2024;49;Mobile;4665;3
11950795;142933597;F-0324-1221258;03/03/2024;149;Mobile;3559;4
12370805;123195460;F-0324-1322711;04/03/2024;49;Mobile;4141;1
13494074;144146580;F-0324-1240327;01/03/2024;49;Mobile;7215;2
13319234;141512797;F-0324-1229976;03/03/2024;49;Mobile;6126;2
13112037;138019077;F-0324-1226468;03/03/2024;49;Mobile;5541;5
13688101;147693067;F-0324-1211602;03/03/2024;248,98;Fixe;10466;3
13701190;148026597;F-0324-1333699;04/03/2024;199;Mobile;10852;4
13690477;147764997;F-0324-1341661;04/03/2024;49;Mobile;10558;1
11664321;111228601;F-0324-1216140;03/03/2024;49;Mobile;3209;2
12947804;147517892;F-0324-1244194;01/03/2024;249;Fixe;5158;2
13496651;144151290;F-0324-1238526;01/03/2024;49;Mobile;7245;5
13168820;142214202;F-0324-1306628;02/03/2024;249;Fixe;5695;3
13483742;144073830;F-0324-1249430;01/03/2024;49;Mobile;7096;4
13253272;140466127;F-0324-1322335;04/03/2024;249;Fixe;5912;1
13646962;146926198;F-0324-1263454;01/03/2024;199;Mobile;9193;2
13141238;138521719;F-0324-1269516;01/03/2024;48;Mobile;5618;2
13370022;142362663;F-0324-1301856;02/03/2024;49;Mobile;6394;5
13673510;147768905;F-0324-1534472;03/03/2024;247,99;Fixe;9996;3
13633965;146873501;F-0324-1542587;01/03/2024;99;Mobile;8827;4
11582924;142951266;F-0324-1518972;01/03/2024;49;Mobile;3103;1
12953127;135117930;F-0224-1393225;01/02/2024;149,01;Fixe;5169;2
12953127;135117930;F-0324-1540599;01/03/2024;240,11;Fixe;5169;2
13175650;139205513;F-0324-1226760;03/03/2024;49;Mobile;5713;5
12802852;132861469;F-0324-1234356;03/03/2024;49;Mobile;4829;3
13535543;144775252;F-0324-1211677;03/03/2024;49;Mobile;7709;4
12426113;124114438;F-0324-1510764;03/03/2024;163,14;Fixe;4237;1
12175941;119995434;F-0324-1513887;02/03/2024;8,59;Fixe;3875;2
12175941;119995434;F-0224-0689571;02/02/2024;249;Fixe;3875;2
13577277;145518793;F-0324-0415573;01/03/2024;49;Mobile;8204;5
13420506;143032660;F-0324-0387547;01/03/2024;148,99;Fixe;6658;3
13566205;145431724;F-0324-0238582;01/03/2024;249;Mobile;8077;4
13567326;145433677;F-0324-0235456;01/03/2024;49;Mobile;8094;1
13685301;147607764;F-0224-1016519;03/02/2024;49;Mobile;10386;2
13685301;147607764;F-0324-0906949;03/03/2024;49;Mobile;10386;2
10904010;140965260;F-0324-0394808;01/03/2024;148,99;Fixe;2494;5
10904010;99993394;F-0923-1340592;01/09/2023;199;Mobile;2494;3
10894030;99977267;F-0324-0297526;01/03/2024;199;Mobile;2482;4
12577709;128564521;F-0324-0259547;01/03/2024;249;Fixe;4444;1
12047408;143301919;F-0324-0880701;04/03/2024;148,99;Fixe;3686;2
13677860;147433694;F-0324-0948546;03/03/2024;148,99;Fixe;10132;2
13671278;147253204;F-0324-0902517;03/03/2024;48;Mobile;9933;5
13684881;147607021;F-0324-0909045;03/03/2024;49;Mobile;10374;3
3453375;129789337;F-0324-0821195;04/03/2024;49;Mobile;22;4
11398084;107276854;F-0324-0947403;03/03/2024;59;Mobile;2924;1
13654299;146970842;F-0224-1112924;02/02/2024;49;Mobile;9408;2
13654299;146970842;F-0324-0967343;02/03/2024;49;Mobile;9408;2
4359642;111733943;F-0324-0842640;04/03/2024;349;Fixe;254;5
6802041;144663859;F-0324-0862072;04/03/2024;249;Fixe;820;3
13300691;145765567;F-0324-0964340;02/03/2024;148,99;Fixe;6061;4
13654877;147020927;F-0224-1117341;02/02/2024;49;Mobile;9434;1
13654877;147020927;F-0324-0950486;02/03/2024;49;Mobile;9434;2
13658232;147067579;F-0324-0983864;02/03/2024;99;Mobile;9547;2
5499023;119079310;F-0324-0879733;04/03/2024;249;Fixe;501;5
5830095;119151398;F-0224-0954546;04/02/2024;240;Fixe;585;3
5830095;119151398;F-0324-0849359;04/03/2024;240;Fixe;585;4
6335785;146430148;F-0324-0838793;04/03/2024;49;Mobile;716;1
13659410;147069639;F-0324-0975782;02/03/2024;49;Mobile;9572;2
13655931;147023100;F-0324-0987869;02/03/2024;199;Mobile;9468;2
13202216;139709694;F-0324-1265730;01/03/2024;49;Mobile;5771;5
13642513;146877333;F-0324-1271844;01/03/2024;199;Mobile;9080;3
13690005;147696451;F-0324-1215810;03/03/2024;249;Mobile;10552;4
13692413;147768625;F-0324-1315932;04/03/2024;199;Mobile;10626;1
13419024;143030226;F-0324-1254028;01/03/2024;199;Mobile;6648;2
13419024;143030226;F-0224-0471883;01/02/2024;199;Mobile;6648;2
12446249;148248666;F-0324-1237301;01/03/2024;49;Mobile;4258;5
13474695;143839922;F-0324-1319627;04/03/2024;49;Mobile;7038;3
13510495;144386791;F-0324-1279036;02/03/2024;49;Mobile;7420;4
13481864;143975088;F-0324-1317901;04/03/2024;99;Mobile;7084;1
11095846;118799076;F-0324-1231736;03/03/2024;49;Mobile;2640;2
13413921;148266887;F-0324-1250627;01/03/2024;59;Mobile;6608;2
12139562;146878525;F-0224-1183854;04/02/2024;99;Mobile;3810;5
12139562;146878525;F-0324-1050497;04/03/2024;99;Mobile;3810;3
11343432;148267131;F-0324-1234233;03/03/2024;99;Mobile;2876;4
11063197;102206059;F-0324-1241281;01/03/2024;99;Mobile;2615;1
13613504;146014944;F-0324-0023276;03/03/2024;199;Mobile;8584;2
13530504;144669174;F-0324-0017464;03/03/2024;199;Mobile;7639;2
13520623;144496379;F-0224-0667865;02/02/2024;47;Mobile;7532;5
13520623;144496379;F-0324-0565407;02/03/2024;49;Mobile;7532;3
13489497;144078319;F-0324-1015171;01/03/2024;49;Mobile;7151;4
13640740;146874205;F-0224-1052381;01/02/2024;99;Mobile;9031;1
13640740;146874205;F-0324-1042863;01/03/2024;99;Mobile;9031;2
13647701;146927565;F-0324-1026451;01/03/2024;49;Mobile;9218;2
12320716;146790216;F-0324-1050391;04/03/2024;49;Mobile;4062;5
13698415;148020591;F-0324-1547948;04/03/2024;247,99;Fixe;10776;3
11759366;113020242;F-0224-0552816;02/02/2024;240;Fixe;3320;4
11759366;113020242;F-0324-0579526;02/03/2024;240;Fixe;3320;1
13634531;146783624;F-0324-1031823;01/03/2024;49;Mobile;8848;2
12417574;123916733;F-0324-1518013;02/03/2024;231,83;Fixe;4222;2
12455649;142954784;F-0324-1519230;01/03/2024;39,2;Mobile;4277;5
13571499;145441279;F-0324-1538831;01/03/2024;515,8;Fixe;8145;3
13569717;145438274;F-0324-1541146;01/03/2024;402,75;Fixe;8122;4
13505165;144307029;F-0324-1539342;01/03/2024;247,99;Fixe;7357;1
11415403;142958672;F-0324-1539913;01/03/2024;788,21;Mobile;2943;2
13624420;146516500;F-0324-1548447;04/03/2024;860,62;Fixe;8705;2
5273960;117075744;F-0324-1529664;04/03/2024;60,17;Fixe;438;5
5273960;117075744;F-0224-0860665;04/02/2024;349;Fixe;438;3
11236429;117346384;F-0324-0324082;01/03/2024;249;Fixe;2785;4
13408942;142929823;F-0324-0384604;01/03/2024;49;Mobile;6568;1
12835720;146012242;F-0324-0239792;01/03/2024;249;Mobile;4893;2
13564882;145369319;F-0324-0265018;01/03/2024;149;Mobile;8051;2
12219433;134321424;F-0324-0367161;01/03/2024;49;Mobile;3921;5
13688395;147693566;F-0324-0932236;03/03/2024;49;Mobile;10483;3
13561706;145363626;F-0324-0445734;01/03/2024;199;Mobile;8007;4
12713628;138951716;F-0324-0398277;01/03/2024;249;Fixe;4646;1
13571168;145440720;F-0324-0263754;01/03/2024;199;Mobile;8140;2
6768827;124576005;F-0324-0863679;04/03/2024;240;Fixe;798;2
13439126;143298359;F-0324-0603017;02/03/2024;49;Mobile;6800;5
13660373;147071352;F-0224-1135864;02/02/2024;49;Mobile;9600;3
13660373;147071352;F-0324-0990369;02/03/2024;49;Mobile;9600;4
13638121;146790297;F-0324-1024944;01/03/2024;49;Mobile;8955;1
13636603;146787271;F-0324-1039775;01/03/2024;99;Mobile;8907;2
11594745;118816434;F-0324-0482887;01/03/2024;199;Mobile;3117;2
13634293;146783251;F-0324-1023945;01/03/2024;49;Mobile;8838;5
13633850;146759024;F-0324-1017512;01/03/2024;99;Mobile;8823;3
13650456;146963622;F-0324-1025353;01/03/2024;148,99;Fixe;9293;4
13647486;146927193;F-0324-1035341;01/03/2024;49;Mobile;9208;1
9070525;144311871;F-0324-1059059;04/03/2024;99;Mobile;1204;2
8763125;147257281;F-0324-1061023;04/03/2024;49;Mobile;1134;2
12462531;125260752;F-0324-1006354;01/03/2024;49;Mobile;4284;5
12798184;132732419;F-0324-1515503;02/03/2024;49;Mobile;4820;3
11533008;120000366;F-0324-1542034;01/03/2024;49;Mobile;3059;4
13045245;136302082;F-0324-1534730;03/03/2024;826,28;Fixe;5371;1
11221876;130837798;F-0324-1530068;04/03/2024;49;Mobile;2775;2
11794496;134011973;F-0324-1509462;03/03/2024;223,24;Fixe;3358;2
13506782;144309762;F-0324-0380886;01/03/2024;49;Mobile;7374;5
13418061;143028079;F-0324-0409941;01/03/2024;49;Mobile;6640;3
13491648;144082121;F-0324-0313730;01/03/2024;49;Mobile;7176;4
13343240;141944502;F-0324-0382474;01/03/2024;94;Mobile;6229;1
11692152;145076279;F-0324-0262388;01/03/2024;249;Mobile;3238;2
13428790;143117483;F-0324-0249688;01/03/2024;148,99;Fixe;6725;2
13498380;144154510;F-0324-0317577;01/03/2024;248,98;Fixe;7279;5
13502234;144241758;F-0324-0272284;01/03/2024;148,99;Fixe;7318;3
12880536;134241200;F-0324-1530808;04/03/2024;137,38;Fixe;4996;4
11126796;103261923;F-0324-0374731;01/03/2024;240;Mobile;2674;1
12279743;121617608;F-0324-0298384;01/03/2024;240;Mobile;3997;2
13336901;141932707;F-0324-0246375;01/03/2024;148,99;Fixe;6197;2
13678278;147434440;F-0324-0927907;03/03/2024;148,99;Fixe;10149;5
12032451;143508825;F-0324-0860907;04/03/2024;199;Mobile;3666;3
12377882;148027546;F-0324-1314902;04/03/2024;199;Mobile;4159;4
13664077;147138881;F-0224-1137947;02/02/2024;160,65;Mobile;9721;1
13664077;147138881;F-0324-1300454;02/03/2024;249;Mobile;9721;2
13585055;145695045;F-0324-1276732;02/03/2024;199;Mobile;8277;2
13686614;147610092;F-0324-0933124;03/03/2024;99;Mobile;10425;5
13666598;147143619;F-0224-1112766;02/02/2024;152,61;Mobile;9794;3
