NUMERO_DOSSIER;type_creance;numero_de_creance;Date_echeance;total_creance;Nature_crence;iddebiteur;type_creance
12226795;120737837;F-0324-1495051;01/03/2024;192,14;Mobile;3930;2
5314508;110661728;F-0324-1426008;04/03/2024;249;Fixe;449;5
5314508;123491487;F-0823-0808553;04/08/2023;99;Mobile;449;3
5314508;123491487;F-0923-0873196;04/09/2023;99;Mobile;449;4
11271815;134661727;F-0324-1502191;04/03/2024;171,55;Mobile;2813;1
10983426;100921834;F-0324-1487525;03/03/2024;61,76;Mobile;2549;2
10983426;100921834;F-0224-0101191;03/02/2024;199;Mobile;2549;2
13700408;148025064;F-0324-1354088;04/03/2024;49;Mobile;10830;5
13677520;147433037;F-0324-1487703;03/03/2024;60,1;Mobile;10121;3
10766128;98460373;F-0223-0772345;04/02/2023;240;Fixe;2377;4
10766128;145361177;F-0324-1386038;04/03/2024;116,5;Mobile;2377;1
10766128;98460373;F-0323-1207850;04/03/2023;60;Fixe;2377;2
13472360;143835622;F-0324-1394253;04/03/2024;49;Mobile;7024;2
6137446;138781682;F-0324-1419575;04/03/2024;49;Mobile;685;5
6137446;138781682;F-0224-1525088;04/02/2024;49;Mobile;685;3
6137446;126646593;F-0723-1274297;04/07/2023;49;Mobile;685;4
6137446;126646593;F-0623-0712266;04/06/2023;48;Mobile;685;1
6068946;136847091;F-0823-1301082;04/08/2023;49;Mobile;675;2
6068946;140237451;F-0324-1397462;04/03/2024;49;Mobile;675;2
13476587;143843717;F-0324-1448105;04/03/2024;148,99;Fixe;7058;5
13699878;148023930;F-0224-1435289;04/02/2024;49;Mobile;10816;3
13699878;148023930;F-0324-1392576;04/03/2024;49;Mobile;10816;4
11561159;143828923;F-0324-0182825;03/03/2024;49;Mobile;3084;1
11561159;110894272;F-0324-0083768;03/03/2024;49;Mobile;3084;2
13176941;139224631;F-0324-0106821;03/03/2024;99;Mobile;5718;2
11666792;133278906;F-0623-0083013;03/06/2023;49;Mobile;3214;5
11666792;133278906;F-0523-0174120;03/05/2023;49;Mobile;3214;3
11463073;108197648;F-0324-0160100;03/03/2024;240;Fixe;2987;4
12129690;119175647;F-0224-0040494;03/02/2024;49;Mobile;3798;1
12129690;119175647;F-0324-0177132;03/03/2024;49;Mobile;3798;2
13527246;144662768;F-0224-0137428;03/02/2024;49;Mobile;7608;2
13527246;144662768;F-0324-0082549;03/03/2024;49;Mobile;7608;5
10869007;99760894;F-0324-0110129;03/03/2024;349;Fixe;2454;3
13390398;142655449;F-0324-0073458;03/03/2024;149;Mobile;6482;4
11148903;142651252;F-0324-0071571;03/03/2024;249;Mobile;2701;1
12260476;121298223;F-0324-0780110;04/03/2024;349;Fixe;3974;2
6762028;148893201;F-0324-1065632;04/03/2024;49;Mobile;793;2
6762028;145517611;F-0324-0795844;04/03/2024;49;Mobile;793;5
12622435;137792883;F-0324-0796735;04/03/2024;249;Fixe;4507;3
13295601;141151275;F-0324-0651909;02/03/2024;249;Fixe;6044;4
10767102;101212100;F-0324-1047304;04/03/2024;4;Mobile;2378;1
10767102;120551828;F-1223-1358673;04/12/2023;69;Mobile;2378;2
10767102;134333222;F-0324-0735696;04/03/2024;10;Mobile;2378;2
11912917;116354877;F-0324-0747510;04/03/2024;249;Fixe;3496;5
12794231;132664736;F-0324-0641292;02/03/2024;249;Fixe;4812;3
13557096;145206651;F-0224-0773187;04/02/2024;49;Mobile;7951;4
13557096;145206651;F-0324-0785366;04/03/2024;49;Mobile;7951;1
10687892;145431880;F-0324-1289767;02/03/2024;49;Mobile;2316;2
13529145;144666326;F-0324-1233583;03/03/2024;49;Mobile;7627;2
12637324;145342681;F-0324-1238497;01/03/2024;99;Mobile;4525;5
12673912;130090938;F-0324-1225356;03/03/2024;49;Mobile;4589;3
11514025;108970714;F-0324-1217935;03/03/2024;99;Mobile;3043;4
11391925;117348065;F-0622-0427976;03/06/2022;199;Mobile;2918;1
11391925;117348065;F-0522-0435733;03/05/2022;199;Mobile;2918;2
13561458;145363226;F-0324-1246557;01/03/2024;49;Mobile;8003;2
13646167;146884485;F-0224-1044480;01/02/2024;224,9;Mobile;9176;5
13646167;146884485;F-0324-1243552;01/03/2024;249;Mobile;9176;3
12284570;143028445;F-0324-1261232;01/03/2024;38;Mobile;4010;4
12614759;144150456;F-0324-1225480;03/03/2024;49;Mobile;4497;1
13686359;147609635;F-0324-1228898;03/03/2024;49;Mobile;10419;2
13701218;148026645;F-0324-1311577;04/03/2024;199;Mobile;10854;2
12705144;149442993;F-0324-1241513;01/03/2024;37;Mobile;4630;5
12971922;149116812;F-0324-1304109;02/03/2024;99;Mobile;5210;3
11935548;149430550;F-0324-1285683;02/03/2024;8,59;Mobile;3540;4
13285647;140892879;F-0324-1240931;01/03/2024;49;Mobile;6003;1
11935548;116645160;F-0324-1517685;02/03/2024;240,41;Fixe;3540;2
11124027;113801705;F-0224-0365364;01/02/2024;149;Mobile;2669;2
11124027;113801705;F-0324-1252979;01/03/2024;149;Mobile;2669;5
13652512;146967651;F-0324-1277050;02/03/2024;49;Mobile;9357;3
13690601;147765284;F-0224-1178115;04/02/2024;51,36;Mobile;10564;4
13690601;147765284;F-0324-1333854;04/03/2024;199;Mobile;10564;1
13690601;147765285;F-0324-1335128;04/03/2024;199;Mobile;10564;2
13690601;147765283;F-0324-1347821;04/03/2024;199;Mobile;10564;2
11132304;123492191;F-0324-1303905;02/03/2024;99;Mobile;2685;5
10873531;118818270;F-0324-1220959;03/03/2024;49;Mobile;2457;3
12988590;135524684;F-0324-1216214;03/03/2024;49;Mobile;5241;4
13615200;146119159;F-0324-1228692;03/03/2024;49;Mobile;8598;1
13556255;145204979;F-0324-1322140;04/03/2024;49;Mobile;7945;2
13556255;145204979;F-0224-0787179;04/02/2024;49;Mobile;7945;2
13609702;145928163;F-0324-1234590;03/03/2024;49;Mobile;8539;5
13556255;145205049;F-0224-0752979;04/02/2024;49;Mobile;7945;3
13556255;145205049;F-0324-1351991;04/03/2024;49;Mobile;7945;4
13031484;136042544;F-0324-1306521;02/03/2024;49;Mobile;5343;1
13556255;145205177;F-0324-1321227;04/03/2024;49;Mobile;7945;2
13556255;145205177;F-0224-0790165;04/02/2024;49;Mobile;7945;2
13556255;145205176;F-0324-1337760;04/03/2024;49;Mobile;7945;5
13556255;145205176;F-0224-0840999;04/02/2024;49;Mobile;7945;3
13686566;147610072;F-0324-1207407;03/03/2024;248,98;Fixe;10424;4
13242684;140346675;F-0324-1224157;03/03/2024;249;Mobile;5879;1
13694528;147852855;F-0224-1177728;04/02/2024;49;Mobile;10674;2
13694528;147852855;F-0324-1335056;04/03/2024;49;Mobile;10674;2
13332757;141861206;F-0324-1341506;04/03/2024;99;Mobile;6173;5
13332757;141861206;F-0224-0823799;04/02/2024;99;Mobile;6173;3
12399175;130839890;F-0324-1256202;01/03/2024;59;Mobile;4194;4
13335911;141930926;F-0224-0343074;01/02/2024;49;Mobile;6189;1
13039054;136168376;F-0324-1296534;02/03/2024;49;Mobile;5359;2
13335911;141930926;F-0324-1266330;01/03/2024;49;Mobile;6189;2
13552199;145076323;F-0224-0752833;04/02/2024;49;Mobile;7908;5
13552199;145076323;F-0324-1323929;04/03/2024;49;Mobile;7908;3
13561404;145363138;F-0224-1078022;01/02/2024;49;Mobile;8001;4
13561404;145363138;F-0324-1275958;01/03/2024;49;Mobile;8001;1
12543505;147850297;F-0324-1228411;03/03/2024;249;Fixe;4387;2
12543505;135846680;F-0523-1161043;03/05/2023;149;Mobile;4387;2
12543505;135846680;F-0423-1100016;03/04/2023;95;Mobile;4387;5
13115904;145810974;F-0324-1339282;04/03/2024;49;Mobile;5554;3
13192101;141913962;F-0324-1339622;04/03/2024;49;Mobile;5750;4
12457989;125071449;F-0324-1263822;01/03/2024;49;Mobile;4279;1
13667128;147144706;F-0324-1299570;02/03/2024;199;Mobile;9812;2
13699442;148022818;F-0324-1341981;04/03/2024;49;Mobile;10805;2
13699442;148022818;F-0224-1449456;04/02/2024;49;Mobile;10805;5
13660165;147070976;F-0324-1295861;02/03/2024;199;Mobile;9592;3
13495572;144149114;F-0324-1240154;01/03/2024;99;Mobile;7228;4
12769030;132155906;F-0324-1271010;01/03/2024;49;Mobile;4749;1
13556773;145205960;F-0324-1320550;04/03/2024;249;Mobile;7948;2
13646812;146926179;F-0224-1067422;01/02/2024;173,32;Mobile;9189;2
13646812;146926179;F-0324-1262551;01/03/2024;199;Mobile;9189;5
13522068;144512389;F-0324-1303644;02/03/2024;99;Mobile;7549;3
13643520;146879567;F-0224-1073860;01/02/2024;179,74;Mobile;9101;4
13643520;146879567;F-0324-1260352;01/03/2024;199;Mobile;9101;1
13690661;147765392;F-0224-1157826;04/02/2024;99;Mobile;10566;2
13690661;147765392;F-0324-1345919;04/03/2024;99;Mobile;10566;2
13381239;142458684;F-0324-1229374;03/03/2024;49;Mobile;6451;5
13487299;145345206;F-0324-1243230;01/03/2024;119;Mobile;7126;3
13680338;147518297;F-0224-0994210;03/02/2024;83,45;Mobile;10215;4
13680338;147518297;F-0324-1230803;03/03/2024;199;Mobile;10215;1
13633816;146758226;F-0324-1270938;01/03/2024;49;Mobile;8821;2
13607326;145923772;F-0324-0023601;03/03/2024;249;Mobile;8515;2
11043502;101813837;F-0324-0011094;03/03/2024;199;Mobile;2596;5
11598072;129875037;F-0324-0430295;01/03/2024;99;Mobile;3122;3
11598072;110135331;F-0324-0426493;01/03/2024;99;Mobile;3122;4
10673879;128398746;F-0324-0493378;01/03/2024;249;Fixe;2302;1
13598388;145892411;F-0324-0567926;02/03/2024;199;Mobile;8416;2
13433018;143200244;F-0324-0495318;02/03/2024;49;Mobile;6744;2
13085871;144236005;F-0324-0532663;02/03/2024;49;Mobile;5470;5
13513679;144392921;F-0224-0507427;02/02/2024;49;Mobile;7455;3
13513679;144392921;F-0324-0515818;02/03/2024;49;Mobile;7455;4
13131741;138424797;F-0324-0430553;01/03/2024;148,99;Fixe;5590;1
13497600;144153077;F-0324-0271575;01/03/2024;249;Mobile;7262;2
13497600;145517468;F-0224-1068917;01/02/2024;49;Mobile;7262;2
13497600;145517468;F-0324-0448480;01/03/2024;49;Mobile;7262;5
13434971;145693609;F-0224-1140624;02/02/2024;249;Mobile;6767;3
13434971;145693609;F-0324-0600559;02/03/2024;249;Mobile;6767;4
13579814;145603459;F-0324-0458893;01/03/2024;199;Mobile;8229;1
13592258;145808637;F-0324-0600997;02/03/2024;49;Mobile;8344;2
12644188;129806405;F-0224-0246876;01/02/2024;249;Mobile;4536;2
12644188;129806405;F-0324-0434654;01/03/2024;249;Mobile;4536;5
13570146;145439005;F-0324-0462451;01/03/2024;49;Mobile;8128;3
13441688;143363464;F-0224-0660476;02/02/2024;49;Mobile;6813;4
13441688;143363464;F-0324-0540822;02/03/2024;49;Mobile;6813;1
13524970;144598163;F-0224-0516389;02/02/2024;199;Mobile;7580;2
13524970;144598163;F-0324-0532425;02/03/2024;199;Mobile;7580;2
13449189;143497296;F-0324-0605834;02/03/2024;148,99;Fixe;6869;5
13645887;146883983;F-0224-1062578;01/02/2024;49;Mobile;9164;3
13645887;146925690;F-0224-1086990;01/02/2024;49;Mobile;9164;4
13645887;146925690;F-0324-1035130;01/03/2024;49;Mobile;9164;1
13645887;146883983;F-0324-1044265;01/03/2024;49;Mobile;9164;2
13645043;146882494;F-0324-1027727;01/03/2024;49;Mobile;9144;2
13634896;146784205;F-0224-1054551;01/02/2024;99;Mobile;8854;5
13634896;146784205;F-0324-1038178;01/03/2024;99;Mobile;8854;3
11465489;146786816;F-0324-1070070;04/03/2024;249;Mobile;2988;4
13648045;146928167;F-0324-1042656;01/03/2024;149;Mobile;9228;1
13635609;146785539;F-0324-1018952;01/03/2024;49;Mobile;8881;2
13644606;146881618;F-0224-1073761;01/02/2024;49;Mobile;9130;2
13644606;146881618;F-0324-1034764;01/03/2024;49;Mobile;9130;5
13646757;146925878;F-0224-1078867;01/02/2024;99;Mobile;9186;3
13646757;146925878;F-0324-1020601;01/03/2024;99;Mobile;9186;4
13269261;140679516;F-0324-1012524;01/03/2024;49;Mobile;5949;1
11169499;145898213;F-0324-1059631;04/03/2024;148,99;Fixe;2722;2
11169499;145921428;F-0324-0823084;04/03/2024;49;Mobile;2722;2
11808895;146791221;F-0224-1189733;04/02/2024;99;Mobile;3377;5
11808895;146791221;F-0324-1060789;04/03/2024;99;Mobile;3377;3
12946575;135046305;F-0224-1056298;01/02/2024;89;Mobile;5154;4
12946575;135046305;F-0324-1010093;01/03/2024;49;Mobile;5154;1
13647871;147253352;F-0224-1097470;01/02/2024;99;Mobile;9223;2
13647871;147253352;F-0324-1018550;01/03/2024;99;Mobile;9223;2
13658975;147068899;F-0324-0992180;02/03/2024;49;Mobile;9563;5
13645831;146883874;F-0324-1025510;01/03/2024;99;Mobile;9163;3
9612674;144978386;F-0224-1751800;22/02/2024;49;Mobile;1388;4
7219383;147391341;F-0224-2172856;23/02/2024;119;Mobile;902;1
4433058;148906188;F-0224-2232982;22/02/2024;46;Mobile;266;2
10316885;130135299;F-0224-2228200;22/02/2024;249;Fixe;2009;2
10519587;135154449;F-0523-1686360;23/05/2023;249;Mobile;2172;5
10519587;148900056;F-0224-2238770;23/02/2024;99;Mobile;2172;3
10519587;135154449;F-0423-1929332;23/04/2023;249;Mobile;2172;4
10277809;143515735;F-0224-2235308;22/02/2024;79,2;Mobile;1985;1
10277809;127536757;F-1122-1843593;22/11/2022;99;Mobile;1985;2
10391526;140963321;F-0224-2230207;22/02/2024;349;Fixe;2071;2
9626221;114488753;F-0224-2250365;23/02/2024;49;Mobile;1398;5
10033884;118380101;F-0224-2215326;21/02/2024;49;Mobile;1776;3
9859522;141350673;F-0224-2129727;22/02/2024;119;Mobile;1614;4
9859522;103262338;F-0422-1818248;22/04/2022;240;Mobile;1614;1
9859522;103262338;F-0322-1355328;22/03/2022;240;Mobile;1614;2
10199631;144311321;F-0224-2048422;23/02/2024;199;Mobile;1917;2
6837675;122028643;F-0224-2011619;23/02/2024;199;Mobile;848;5
6837675;115425133;F-0422-1543217;23/04/2022;49;Mobile;848;3
6837675;115425133;F-0322-1409636;23/03/2022;49;Mobile;848;4
6837675;116799875;F-1121-1690630;21/11/2021;49;Mobile;848;1
6837675;116799875;F-1021-1680838;21/10/2021;49;Mobile;848;2
10489157;94370966;F-0224-2095343;21/02/2024;240;Mobile;2138;2
10594831;105584627;F-0224-2053255;23/02/2024;49;Mobile;2232;5
9821202;139216492;F-0124-2069175;21/01/2024;169;Mobile;1574;3
9821202;139216492;F-0224-2101303;21/02/2024;169;Mobile;1574;4
8427665;118617484;F-0224-1784310;22/02/2024;349;Mobile;1091;1
4876647;135998546;F-0224-1908555;23/02/2024;249;Fixe;352;2
9087245;92330602;28-I9MA-829640;01/09/2019;199;Mobile;1205;2
9087245;92330602;28-H9MA-840257;01/08/2019;199;Mobile;1205;5
9087245;134653215;F-0224-1769130;22/02/2024;49;Mobile;1205;3
10529370;140900914;F-0224-1913818;23/02/2024;149;Mobile;2184;4
13611750;146011832;F-0224-2303622;22/02/2024;49;Mobile;8561;1
9694717;146669310;F-0224-2267241;23/02/2024;199;Mobile;1455;2
10508824;131906300;F-0224-2286834;23/02/2024;69,3;Mobile;2162;2
10508824;94816288;F-0220-1204356;22/02/2020;240;Mobile;2162;5
10508824;94816288;F-0120-0874310;22/01/2020;240;Mobile;2162;3
8212411;144778988;F-0224-1651700;21/02/2024;49;Mobile;1065;4
9713497;87809490;F-0320-1259042;18/03/2020;10;Mobile;1472;1
9713497;79930044;F-0224-1688852;18/02/2024;49;Mobile;1472;2
10112046;120658392;F-0224-1719630;22/02/2024;49;Mobile;1840;2
10112046;120658392;F-0124-1681591;22/01/2024;49;Mobile;1840;5
10585149;121849279;F-0422-1628579;21/04/2022;99;Mobile;2225;3
10585149;121849279;F-0522-1643925;21/05/2022;99;Mobile;2225;4
10585149;95872915;F-0124-1501940;21/01/2024;199;Mobile;2225;1
10585149;95872915;F-0224-1595500;21/02/2024;199;Mobile;2225;2
5800886;126490708;F-0224-1599461;21/02/2024;99;Mobile;577;2
5800886;126752740;F-0822-1779140;21/08/2022;99;Mobile;577;5
5800886;126752740;F-0922-1783643;21/09/2022;99;Mobile;577;3
5678465;108106094;F-0224-1586747;21/02/2024;49;Mobile;545;4
5678465;106080088;F-0921-1458972;21/09/2021;199;Mobile;545;1
10400292;133886543;F-0224-2220247;21/02/2024;49;Mobile;2077;2
9663585;140333324;F-0124-2092695;22/01/2024;99;Mobile;1428;2
9663585;140333324;F-0224-2231455;22/02/2024;99;Mobile;1428;5
9782183;115712024;F-0224-2221449;21/02/2024;49;Mobile;1533;3
9755413;106341460;F-0224-2235284;22/02/2024;49;Mobile;1511;4
8388045;144514833;F-0224-2228921;22/02/2024;49;Mobile;1087;1
10525139;115108914;F-0722-1532382;23/07/2022;240;Fixe;2180;2
10525139;115108914;F-0622-1600152;23/06/2022;240;Fixe;2180;2
10525139;115108914;F-0922-1902824;18/09/2022;740;Fixe;2180;5
10525139;98312623;F-0224-2143028;23/02/2024;119;Mobile;2180;3
10525139;108777281;F-0722-1839146;23/07/2022;240;Mobile;2180;4
10525139;108777281;F-0622-1517097;23/06/2022;239;Mobile;2180;1
10384339;99741030;F-0224-2224500;21/02/2024;199;Mobile;2062;2
10384339;139799781;F-0823-2146501;21/08/2023;199;Mobile;2062;2
10060912;143835463;F-0224-2244502;23/02/2024;199;Mobile;1800;5
9656184;115716732;F-0224-2218108;21/02/2024;49;Mobile;1426;3
4169337;86008660;F-0420-1260824;22/04/2020;193;Mobile;221;4
4169337;107215644;F-0224-2120569;22/02/2024;2;Mobile;221;1
4169337;86008660;F-0520-0849940;22/05/2020;240;Mobile;221;2
4169337;86008660;F-0620-1379397;20/06/2020;240;Mobile;221;2
4169337;85706955;F-0720-1395696;20/07/2020;8,99;Mobile;221;5
4169337;85706955;F-0820-1107522;20/08/2020;49;Mobile;221;3
4169337;85706955;F-0920-1420347;20/09/2020;49;Mobile;221;4
13450606;143500129;F-0224-0045070;03/02/2024;49;Mobile;6879;1
13450606;143500129;F-0324-0187401;03/03/2024;49;Mobile;6879;2
13534943;144693941;F-0324-0206670;03/03/2024;49;Mobile;7698;2
12485879;144511555;F-0324-0181875;03/03/2024;49;Mobile;4319;5
12682952;135859293;F-0523-1158349;03/05/2023;99;Mobile;4598;3
12682952;135859293;F-0423-1099625;03/04/2023;49;Mobile;4598;4
13538510;144841138;F-0324-0181893;03/03/2024;99;Mobile;7746;1
13452212;143502846;F-0224-0193955;03/02/2024;249;Mobile;6890;2
13452212;143502846;F-0324-0039828;03/03/2024;249;Mobile;6890;2
13452212;145444646;F-0224-1010452;03/02/2024;49;Mobile;6890;5
13452212;145444646;F-0124-0913702;03/01/2024;49;Mobile;6890;3
12495244;131166936;F-1223-0145866;03/12/2023;99;Mobile;4330;4
12495244;131166936;F-1123-0052503;03/11/2023;99;Mobile;4330;1
12495244;126069229;F-0224-0006069;03/02/2024;99;Mobile;4330;2
12495244;126069229;F-0324-0195094;03/03/2024;99;Mobile;4330;2
13543369;144909781;F-0324-0039905;03/03/2024;49;Mobile;7807;5
13539483;144842803;F-0224-0079452;03/02/2024;49;Mobile;7764;3
13539483;144842803;F-0324-0190893;03/03/2024;49;Mobile;7764;4
13455857;143525386;F-0224-0084904;03/02/2024;49;Mobile;6917;1
13455857;143525386;F-0324-0041433;03/03/2024;49;Mobile;6917;2
13532847;144690012;F-0324-0196682;03/03/2024;49;Mobile;7665;2
13466320;143824413;F-0324-0134656;03/03/2024;148,99;Fixe;6981;5
13604241;145918270;F-0324-0171136;03/03/2024;49;Mobile;8475;3
13002375;136045674;F-0523-0862368;03/05/2023;199;Mobile;5266;4
13002375;136045674;F-0623-0911837;03/06/2023;199;Mobile;5266;1
13002375;135757345;F-0324-0141049;03/03/2024;249;Mobile;5266;2
11946104;139694692;F-0224-0034912;03/02/2024;49;Mobile;3552;2
11946104;139694692;F-0324-0148830;03/03/2024;49;Mobile;3552;5
13452252;143502899;F-0224-0076181;03/02/2024;99;Mobile;6891;3
13452252;143502899;F-0324-0036417;03/03/2024;99;Mobile;6891;4
12013610;117709565;F-0324-0046130;03/03/2024;49;Mobile;3642;1
11954074;116867393;F-0823-0071613;03/08/2023;99;Mobile;3562;2
11954074;116867393;F-0923-0107463;03/09/2023;99;Mobile;3562;2
11954074;118251622;F-0324-0121141;03/03/2024;99;Mobile;3562;5
13527660;144663567;F-0224-0054843;03/02/2024;99;Mobile;7610;3
13527660;144663567;F-0324-0110256;03/03/2024;99;Mobile;7610;4
13618631;146225127;F-0324-0043908;03/03/2024;49;Mobile;8645;1
13380516;142457552;F-0324-0142132;03/03/2024;148,99;Fixe;6446;2
12740799;131627494;F-0823-0100042;03/08/2023;249;Mobile;4695;2
12740799;131627494;F-0923-0077921;03/09/2023;249;Mobile;4695;5
12740799;140825143;F-0324-0169979;03/03/2024;249;Fixe;4695;3
11043662;101814163;F-0224-0182057;03/02/2024;349;Fixe;2597;4
11043662;101814163;F-0324-0042237;03/03/2024;349;Fixe;2597;1
13391711;142658006;F-0324-0031598;03/03/2024;148,99;Fixe;6490;2
12360655;141512318;F-0324-0110700;03/03/2024;148,99;Fixe;4127;2
12246760;135854812;F-0623-0100262;03/06/2023;149;Mobile;3955;5
12246760;135854812;F-0723-0017946;03/07/2023;149;Mobile;3955;3
12246760;121065566;F-0324-0063257;03/03/2024;199;Mobile;3955;4
13307245;141334140;F-0324-0110630;03/03/2024;249;Fixe;6087;1
12863913;146769335;F-0324-0182703;03/03/2024;49;Mobile;4962;2
13527819;144663846;F-0224-0103939;03/02/2024;149;Mobile;7613;2
13527819;144663846;F-0324-0079680;03/03/2024;149;Mobile;7613;5
13544039;144971179;F-0224-0141368;03/02/2024;49;Mobile;7811;3
13544039;144971179;F-0324-0131897;03/03/2024;49;Mobile;7811;4
13542321;144907959;F-0224-0054558;03/02/2024;249;Mobile;7792;1
13542321;144907959;F-0324-0041193;03/03/2024;249;Mobile;7792;2
12495799;126070335;F-0224-0103625;03/02/2024;49;Mobile;4333;2
12495799;126070335;F-0324-0095852;03/03/2024;49;Mobile;4333;5
13538077;144840271;F-0324-0130781;03/03/2024;49;Mobile;7740;3
11048293;138510666;F-0224-0800197;04/02/2024;249;Mobile;2602;4
11048293;138510666;F-0324-0782789;04/03/2024;249;Mobile;2602;1
13596646;145888948;F-0324-0621522;02/03/2024;249;Mobile;8399;2
11020567;101557509;F-0224-0580952;02/02/2024;49;Mobile;2573;2
11020567;101557509;F-0324-0626891;02/03/2024;49;Mobile;2573;5
11911549;116351760;F-0324-0755445;04/03/2024;240;Mobile;3495;3
13592774;145809576;F-0324-0685923;02/03/2024;199;Mobile;8348;4
13522700;144513700;F-0324-0631321;02/03/2024;49;Mobile;7557;1
13158663;138829707;F-0324-0634837;02/03/2024;249;Fixe;5661;2
11155203;121340936;F-0224-0836139;04/02/2024;99;Mobile;2709;2
11155203;121340936;F-0324-0793670;04/03/2024;99;Mobile;2709;5
11155203;103816337;F-0324-0743624;04/03/2024;240;Fixe;2709;3
13366486;142291316;F-0224-0660645;02/02/2024;148,99;Fixe;6371;4
13366486;142291316;F-0324-0623777;02/03/2024;148,99;Fixe;6371;1
12478221;125553255;F-0324-0612828;02/03/2024;199;Mobile;4306;2
5957342;104899020;F-0224-0733308;04/02/2024;240;Fixe;632;2
5957342;138830245;F-0723-1265154;04/07/2023;199;Mobile;632;5
5957342;104899020;F-0324-0730223;04/03/2024;240;Fixe;632;3
5957342;123467115;F-0723-0816246;04/07/2023;149;Mobile;632;4
5957342;123467115;F-0823-1294293;04/08/2023;149;Mobile;632;1
13368484;142359865;F-0224-0577347;02/02/2024;49;Mobile;6381;2
13368484;142359865;F-0324-0658678;02/03/2024;49;Mobile;6381;2
13438308;143296893;F-0224-0529275;02/02/2024;49;Mobile;6791;5
13438308;143296893;F-0324-0688418;02/03/2024;49;Mobile;6791;3
11956965;116924213;F-0324-0768771;04/03/2024;249;Fixe;3569;4
13433490;143201115;F-0224-0662639;02/02/2024;49;Mobile;6749;1
13433490;143201115;F-0324-0658999;02/03/2024;49;Mobile;6749;2
11253765;106739919;F-0324-0651061;02/03/2024;49;Mobile;2798;2
11253765;106739919;F-0224-0540426;02/02/2024;49;Mobile;2798;5
13433546;143201204;F-0224-0577771;02/02/2024;46;Mobile;6751;3
13433546;143201204;F-0324-0659000;02/03/2024;49;Mobile;6751;4
